   0.036440   0.067810   -0.997024
   -0.012952   0.046734   -0.998813
   -0.040673   0.030797   -0.998711
   -0.052067   0.024875   -0.998345
   -0.058928   0.023285   -0.998006
   -0.050782   0.027735   -0.998319
   -0.037529   0.036697   -0.998618
   -0.026630   0.045927   -0.998609
   -0.007130   0.052615   -0.998568
   0.003135   0.053636   -0.998564
   0.022900   0.059404   -0.997958
   0.047111   0.079877   -0.995675
   0.161233   0.153110   -0.974981
   0.331858   0.234962   -0.913583
   0.448585   0.292312   -0.844571
   0.529951   0.319920   -0.785394
   0.632951   0.348119   -0.691519
   0.741466   0.380548   -0.552587
   0.828896   0.402447   -0.388506
   0.888104   0.407998   -0.211627
   0.916365   0.399478   -0.025382
   0.918730   0.366526   0.146923
   0.890756   0.334195   0.307978
   0.876277   0.336446   0.344884
   0.885076   0.351944   0.304498
   0.895406   0.366981   0.252185
   0.901563   0.380033   0.206843
   0.902965   0.387825   0.185140
   0.902711   0.389191   0.183473
   0.905508   0.384049   0.180442
   0.907647   0.379772   0.178886
   0.909363   0.377981   0.173797
   0.911014   0.376456   0.168324
   0.911092   0.379874   0.160139
   0.912199   0.377705   0.158789
   0.912183   0.379198   0.155516
   0.912732   0.380308   0.149175
   0.912606   0.381524   0.146727
   0.912499   0.382250   0.145563
   0.912769   0.382983   0.142035
   0.913284   0.382775   0.139158
   0.913980   0.381323   0.138931
   0.915726   0.377001   0.138919
   0.916919   0.374888   0.136751
   0.917528   0.372557   0.139083
   0.917948   0.373235   0.134182
   0.918147   0.373830   0.131232
   0.918208   0.373302   0.132488
   0.918759   0.373347   0.128259
   0.919327   0.373457   0.124033
   0.919812   0.372572   0.122898
   0.920700   0.371647   0.119205
   0.921633   0.370175   0.116359
   0.922033   0.368877   0.117189
   0.921790   0.369558   0.117335
   0.921624   0.371516   0.112097
   0.921464   0.372930   0.108716
   0.924048   0.366827   0.107392
   0.933133   0.340516   0.115327
   0.945524   0.300761   0.124531
   0.963256   0.235368   0.129566
   0.980115   0.155465   0.123240
   0.993109   0.055221   0.103451
   0.994352   -0.062289   0.085792
   0.976741   -0.201530   0.073415
   0.933212   -0.352762   0.068263
   0.862870   -0.501724   0.060546
   0.744404   -0.665946   0.049219
   0.632885   -0.773273   0.039090
   0.524675   -0.850801   0.028075
   0.428143   -0.903332   0.026216
   0.362134   -0.931789   0.025325
   0.339302   -0.940512   0.019224
   0.341063   -0.939912   0.015598
   0.357564   -0.933749   0.013648
   0.364456   -0.931081   0.014988
   0.367371   -0.929971   0.014146
   0.373445   -0.927607   0.009767
   0.392648   -0.919653   0.005681
   0.451545   -0.892212   0.002675
   0.553112   -0.833076   -0.000120
   0.708041   -0.706146   0.002393
   0.835925   -0.548859   -0.005245
   0.931413   -0.363485   -0.018815
   0.986276   -0.158107   -0.047521
   0.997437   0.032281   -0.064193
   0.977571   0.201090   -0.062950
   0.946524   0.318306   -0.053213
   0.919015   0.391006   -0.050548
   0.913776   0.403732   -0.044582
   0.916893   0.397664   -0.033996
   0.920845   0.389081   -0.026284
   0.922972   0.384290   -0.019831
   0.921567   0.387916   -0.015844
   0.914949   0.403521   -0.002408
   0.894626   0.446121   0.025581
   0.854316   0.516010   0.062417
   0.781483   0.615850   0.099810
   0.671579   0.729517   0.129575
   0.502047   0.849854   0.160318
   0.333005   0.925127   0.182447
   0.148387   0.969894   0.193052
   -0.062646   0.980112   0.188474
   -0.271658   0.949694   0.155949
   -0.447350   0.890049   0.087515
   -0.562380   0.826721   0.016838
   -0.623715   0.781510   -0.014952
   -0.650375   0.759384   -0.017792
   -0.655311   0.755269   -0.013319
   -0.649840   0.760016   -0.008481
   -0.630733   0.775972   0.003514
   -0.598321   0.801035   0.017679
   -0.526591   0.849218   0.038360
   -0.401304   0.912968   0.073665
   -0.209659   0.971350   0.112014
   0.045794   0.988929   0.141156
   0.336876   0.934605   0.114172
   0.634620   0.770744   0.057267
   0.805750   0.590166   0.049794
   0.896416   0.437356   0.071928
   0.935848   0.342257   0.084212
   0.947480   0.309539   0.080319
   0.946261   0.315220   0.072090
   0.943494   0.324722   0.066462
   0.941128   0.329636   0.074886
   0.941685   0.324102   0.090483
   0.945449   0.312007   0.093385
   0.949675   0.300765   0.087658
   0.953059   0.293076   0.076370
   0.952374   0.297349   0.068021
   0.949327   0.308610   0.059250
   0.949203   0.308955   0.060022
   0.951508   0.301356   0.061773
   0.955215   0.289221   0.062436
   0.959025   0.278353   0.052449
   0.960202   0.274801   0.050132
   0.959918   0.266614   0.086258
   0.960032   0.261631   0.099427
   0.959480   0.259453   0.109947
   0.956706   0.261240   0.128062
   0.953037   0.266433   0.144130
   0.952421   0.268367   0.144317
   0.957774   0.249246   0.143378
   0.961083   0.236606   0.142513
   0.962690   0.231241   0.140501
   0.965416   0.222860   0.135152
   0.967156   0.215822   0.134208
   0.969193   0.206840   0.133686
   0.971262   0.197503   0.132804
   0.973071   0.188879   0.132305
   0.974781   0.180231   0.131771
   0.976043   0.173693   0.131211
   0.977168   0.167309   0.130754
   0.978539   0.158877   0.131381
   0.979987   0.146800   0.134679
   0.980818   0.138141   0.137512
   0.979487   0.147874   0.137032
   0.980850   0.136289   0.139105
   0.981751   0.130047   0.138925
   0.983057   0.120102   0.138440
