  0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988571   -0.062473   0.137281
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988599   -0.061974   0.137234
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988606   -0.061734   0.137270
   0.988610   -0.061613   0.137288
   0.988610   -0.061613   0.137288
